RMS CDW ID,General Offense Number,Offense Code,Offense Code Extension,Offense Type,Summary Offense Code,Summarized Offense Description,Date Reported,Occurred Date or Date Range Start,Occurred Date Range End,Hundred Block Location,District/Sector,Zone/Beat,Census Tract 2000,Longitude,Latitude,Location,Month,Year
890369,201359014,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,02/20/2013 03:31:00 PM,02/13/2013 12:00:00 PM,02/20/2013 12:00:00 PM,2XX BLOCK OF 23 AV E,C,C2,7700.4004,-122.302490234,47.620792389,"(47.620792389, -122.302490234)",2,2013
1039646,2016336545,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,09/16/2016 05:22:00 PM,08/16/2016 03:53:00 PM,,NW 57 ST / 22 AV NW,B,B1,4700.4007,-122.384742737,47.670181274,"(47.670181274, -122.384742737)",9,2016
890439,2015423354,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,12/06/2015 08:31:00 AM,12/05/2015 10:00:00 PM,12/06/2015 08:30:00 AM,48XX BLOCK OF WOODLAWN AV N,B,B3,5000.1017,-122.339134216,47.663936615,"(47.663936615, -122.339134216)",12,2015
1039780,2016336245,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,09/16/2016 02:57:00 PM,09/14/2016 10:00:00 AM,09/14/2016 04:00:00 PM,3XX BLOCK OF BROADWAY E,E,E1,7401.2007,-122.320899963,47.62153244,"(47.62153244, -122.320899963)",9,2016
1039784,2016339918,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,09/19/2016 01:28:00 PM,09/02/2016 12:01:00 AM,09/16/2016 11:59:00 PM,42XX BLOCK OF 35 AV W,Q,Q1,5700.6004,-122.402374268,47.658317566,"(47.658317566, -122.402374268)",9,2016
1039790,2016339653,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,09/19/2016 08:25:00 AM,09/18/2016 06:00:00 PM,09/18/2016 10:00:00 PM,38XX BLOCK OF DELRIDGE WY SW,W,W1,9900.4085,-122.362106323,47.570037842,"(47.570037842, -122.362106323)",9,2016
1039794,2016339894,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,09/19/2016 12:31:00 PM,09/16/2016 06:00:00 PM,09/18/2016 05:00:00 PM,5XX BLOCK OF W MERCER ST,Q,Q3,7000.2004,-122.363548279,47.624607086,"(47.624607086, -122.363548279)",9,2016
1039800,2016340350,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,09/19/2016 06:49:00 PM,09/16/2016 06:00:00 PM,09/19/2016 07:15:00 AM,15XX BLOCK OF 15 AV E,C,C2,6200.3007,-122.312484741,47.633239746,"(47.633239746, -122.312484741)",9,2016
1039802,2016340280,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,09/19/2016 04:41:00 PM,09/19/2016 04:41:00 PM,,63XX BLOCK OF 1 AV S,O,O2,10900.2013,-122.334320068,47.54693222,"(47.54693222, -122.334320068)",9,2016
1039803,2016341015,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,09/20/2016 08:59:00 AM,09/20/2016 02:00:00 AM,09/20/2016 08:00:00 AM,13XX BLOCK OF 6 AV N,Q,Q2,6700.3016,-122.344947815,47.630996704,"(47.630996704, -122.344947815)",9,2016
1039805,2016341680,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,09/20/2016 04:31:00 PM,09/16/2016 02:00:00 AM,09/16/2016 12:00:00 PM,47XX BLOCK OF 20 AV NE,U,U1,4302.1008,-122.306510925,47.663963318,"(47.663963318, -122.306510925)",9,2016
1039812,2016341097,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,09/20/2016 09:54:00 AM,09/19/2016 02:00:00 PM,09/19/2016 08:00:00 PM,79XX BLOCK OF 44 PL S,S,S2,11800.5002,-122.276985168,47.53055954,"(47.53055954, -122.276985168)",9,2016
1039813,2016341135,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,09/20/2016 10:45:00 AM,09/18/2016 11:00:00 PM,09/19/2016 08:00:00 AM,21XX BLOCK OF NE 47 ST,U,U1,4302.1007,-122.304962158,47.663074493,"(47.663074493, -122.304962158)",9,2016
1039832,2016340144,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,09/19/2016 02:59:00 PM,09/17/2016 09:45:00 AM,09/17/2016 05:00:00 PM,8XX BLOCK OF OCCIDENTAL AV S,K,K2,9300.2016,-122.333267212,47.596782684,"(47.596782684, -122.333267212)",9,2016
1039845,2016906251,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,09/15/2016 04:04:00 PM,08/14/2016 07:00:00 AM,08/14/2016 11:00:00 AM,8XX BLOCK OF TERRY AV N,D,D3,6600.1031,-122.337112427,47.626644135,"(47.626644135, -122.337112427)",9,2016
1039894,2016340280,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,09/19/2016 04:41:00 PM,09/19/2016 04:41:00 PM,,63XX BLOCK OF 1 AV S,O,O2,10900.2013,-122.334320068,47.54693222,"(47.54693222, -122.334320068)",9,2016
1039980,2016329851,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,09/11/2016 04:22:00 PM,09/11/2016 03:39:00 PM,,130XX BLOCK OF LAKE CITY WY NE,L,L3,100.3002,-122.29283905,47.723796844,"(47.723796844, -122.29283905)",9,2016
1040010,2016340280,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,09/19/2016 04:41:00 PM,09/19/2016 04:41:00 PM,,63XX BLOCK OF 1 AV S,O,O2,10900.2013,-122.334320068,47.54693222,"(47.54693222, -122.334320068)",9,2016
1040018,2016341097,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,09/20/2016 09:54:00 AM,09/19/2016 02:00:00 PM,09/19/2016 08:00:00 PM,79XX BLOCK OF 44 PL S,S,S2,11800.5002,-122.276985168,47.53055954,"(47.53055954, -122.276985168)",9,2016
1040080,2016339894,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,09/19/2016 12:31:00 PM,09/16/2016 06:00:00 PM,09/18/2016 05:00:00 PM,5XX BLOCK OF W MERCER ST,Q,Q3,7000.2004,-122.363548279,47.624607086,"(47.624607086, -122.363548279)",9,2016
890580,201357680,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,02/19/2013 01:10:00 PM,02/15/2013 09:00:00 PM,02/15/2013 10:00:00 PM,16XX BLOCK OF E OLIVE WY,E,E1,7402.1007,-122.324134827,47.619621277,"(47.619621277, -122.324134827)",2,2013
1040118,2016336245,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,09/16/2016 02:57:00 PM,09/14/2016 10:00:00 AM,09/14/2016 04:00:00 PM,3XX BLOCK OF BROADWAY E,E,E1,7401.2007,-122.320899963,47.62153244,"(47.62153244, -122.320899963)",9,2016
1040250,2016340280,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,09/19/2016 04:41:00 PM,09/19/2016 04:41:00 PM,,63XX BLOCK OF 1 AV S,O,O2,10900.2013,-122.334320068,47.54693222,"(47.54693222, -122.334320068)",9,2016
1040349,2016289277,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,08/11/2016 09:26:00 AM,08/11/2016 07:50:00 AM,,9XX BLOCK OF 4 AV,K,K1,8100.2030,-122.332580566,47.605731964,"(47.605731964, -122.332580566)",8,2016
890627,201357467,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,02/19/2013 10:02:00 AM,02/14/2013 05:00:00 PM,02/15/2013 12:53:00 PM,26XX BLOCK OF HARBOR AV SW,W,W1,9900.4030,-122.37260437,47.57900238,"(47.57900238, -122.37260437)",2,2013
1040383,2016339653,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,09/19/2016 08:25:00 AM,09/18/2016 06:00:00 PM,09/18/2016 10:00:00 PM,38XX BLOCK OF DELRIDGE WY SW,W,W1,9900.4085,-122.362106323,47.570037842,"(47.570037842, -122.362106323)",9,2016
890644,201358001,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,02/19/2013 05:59:00 PM,02/19/2013 03:00:00 PM,02/19/2013 05:00:00 PM,18XX BLOCK OF NW 65 ST,J,J2,3300.5003,-122.380508423,47.675991058,"(47.675991058, -122.380508423)",2,2013
1040510,2016341969,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,09/20/2016 11:30:00 PM,09/19/2016 11:00:00 PM,09/20/2016 11:00:00 AM,6XX BLOCK OF LEE ST,Q,Q2,6700.4034,-122.34462738,47.631408691,"(47.631408691, -122.34462738)",9,2016
1040515,2016342539,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,09/21/2016 10:09:00 AM,09/19/2016 07:00:00 PM,09/20/2016 09:00:00 AM,21XX BLOCK OF NE 47 ST,U,U1,4302.1007,-122.304962158,47.663074493,"(47.663074493, -122.304962158)",9,2016
1040572,2016340280,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,09/19/2016 04:41:00 PM,09/19/2016 04:41:00 PM,,63XX BLOCK OF 1 AV S,O,O2,10900.2013,-122.334320068,47.54693222,"(47.54693222, -122.334320068)",9,2016
890749,2016203299,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,06/08/2016 01:21:00 PM,06/08/2016 01:21:00 PM,,3XX BLOCK OF YESLER WY,K,K3,9200.2000,-122.32964325,47.601718903,"(47.601718903, -122.32964325)",6,2016
1040795,2016329851,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,09/11/2016 04:22:00 PM,09/11/2016 03:39:00 PM,,130XX BLOCK OF LAKE CITY WY NE,L,L3,100.3002,-122.29283905,47.723796844,"(47.723796844, -122.29283905)",9,2016
890829,201356826,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,02/18/2013 05:29:00 PM,02/18/2013 05:00:00 PM,,10XX BLOCK OF 4 AV S,K,K3,9300.2024,-122.329048157,47.593341827,"(47.593341827, -122.329048157)",2,2013
1040984,2015907636,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,11/19/2015 10:17:00 AM,11/13/2015 10:00:00 PM,11/15/2015 08:00:00 AM,12XX BLOCK OF 18 AV E,C,C2,6400.2000,-122.308586121,47.631477356,"(47.631477356, -122.308586121)",11,2015
890868,2013901867,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,02/19/2013 10:22:00 AM,02/15/2013 07:00:00 PM,02/19/2013 10:00:00 AM,7XX BLOCK OF BROADWAY E,C,C1,6500.2012,-122.321311951,47.625976563,"(47.625976563, -122.321311951)",2,2013
890872,2013901839,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,02/19/2013 06:28:00 PM,01/19/2013 06:05:00 PM,01/19/2013 06:05:00 PM,7XX BLOCK OF N 45 ST,B,B2,4900.5008,-122.349319458,47.661392212,"(47.661392212, -122.349319458)",2,2013
1041193,2016906240,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,09/14/2016 06:50:00 PM,09/14/2016 01:45:00 AM,09/14/2016 12:45:00 PM,52XX BLOCK OF 15 AV NE,U,U1,4400.4000,-122.311897278,47.667484283,"(47.667484283, -122.311897278)",9,2016
1041590,2016302319,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,08/21/2016 02:20:00 PM,08/20/2016 07:30:00 PM,08/21/2016 01:00:00 PM,4XX BLOCK OF NE 44 ST,B,B3,5200.4018,-122.323509216,47.660198212,"(47.660198212, -122.323509216)",8,2016
1041608,2016906269,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,09/16/2016 02:10:00 PM,09/16/2016 08:45:00 AM,09/16/2016 11:30:00 AM,23XX BLOCK OF E CHERRY ST,G,G2,8800.2007,-122.302124023,47.608009338,"(47.608009338, -122.302124023)",9,2016
1041609,2016906291,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,09/17/2016 04:53:00 PM,09/16/2016 11:45:00 PM,09/17/2016 06:00:00 AM,67XX BLOCK OF 22 AV NW,J,J2,3300.5005,-122.384292603,47.678607941,"(47.678607941, -122.384292603)",9,2016
1041667,2016345721,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,09/23/2016 03:36:00 PM,09/20/2016 11:00:00 AM,09/20/2016 06:00:00 PM,123XX BLOCK OF 28 AV NE,L,L1,700.1004,-122.297920227,47.71837616,"(47.71837616, -122.297920227)",9,2016
1041820,2016342683,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,09/21/2016 12:11:00 PM,09/20/2016 07:00:00 PM,09/20/2016 09:00:00 PM,12XX BLOCK OF 1 AV S,K,K2,9300.2030,-122.334197998,47.59135437,"(47.59135437, -122.334197998)",9,2016
891083,201355611,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,02/17/2013 12:56:00 PM,02/10/2013 12:01:00 AM,02/17/2013 05:00:00 AM,110XX BLOCK OF 3 AV NE,L,L2,1200.4001,-122.325965881,47.709106445,"(47.709106445, -122.325965881)",2,2013
891122,2013901892,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,02/18/2013 03:34:00 PM,02/17/2013 12:30:00 AM,02/17/2013 11:25:00 AM,NE 94 ST / 27 AV NE,U,U3,2100.2007,-122.29876709,47.696609497,"(47.696609497, -122.29876709)",2,2013
1042047,2016906305,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,09/18/2016 10:51:00 AM,09/16/2016 10:40:00 AM,09/18/2016 10:40:00 AM,37XX BLOCK OF MONTLAKE BV NE,U,U3,5302.3006,-122.304397583,47.650062561,"(47.650062561, -122.304397583)",9,2016
1042088,2016344783,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,09/22/2016 10:14:00 PM,09/20/2016 10:00:00 AM,09/22/2016 08:50:00 PM,9XX BLOCK OF N 86 ST,N,N3,1800.2007,-122.345870972,47.691291809,"(47.691291809, -122.345870972)",9,2016
891141,2013901939,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,02/18/2013 09:07:00 AM,02/07/2013 10:00:00 AM,02/07/2013 11:10:00 AM,1XX BLOCK OF WALL ST,D,D1,8001.2007,-122.348320007,47.615028381,"(47.615028381, -122.348320007)",2,2013
891142,2013901931,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,02/18/2013 03:29:00 PM,02/18/2013 01:00:00 PM,02/18/2013 02:00:00 PM,NICKERSON ST / 3 AV N,Q,Q2,6000.4008,-122.351356506,47.646884918,"(47.646884918, -122.351356506)",2,2013
1042148,2016345290,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,09/23/2016 09:33:00 AM,09/23/2016 09:33:00 AM,,12XX BLOCK OF N 45 ST,B,B3,5000.3009,-122.343391418,47.661384583,"(47.661384583, -122.343391418)",9,2016
1042156,2016346089,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,09/23/2016 08:48:00 PM,09/23/2016 08:48:00 PM,,E MERCER ST / BROADWAY E,C,C1,6500.3008,-122.32094574,47.624267578,"(47.624267578, -122.32094574)",9,2016
891191,201354680,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,02/16/2013 04:30:00 PM,01/01/2013 12:01:00 AM,02/16/2013 04:30:00 PM,13XX BLOCK OF ALKI AV SW,W,W1,9600.5014,-122.391670227,47.59197998,"(47.59197998, -122.391670227)",2,2013
1042278,2016260528,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,07/21/2016 07:33:00 AM,07/20/2016 01:00:00 PM,07/20/2016 02:00:00 PM,12XX BLOCK OF 1 AV S,K,K2,9300.2030,-122.334197998,47.59135437,"(47.59135437, -122.334197998)",7,2016
1042488,2016321711,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,09/05/2016 08:26:00 AM,09/03/2016 12:00:00 PM,09/04/2016 08:26:00 AM,8XX BLOCK OF NE 69 ST,U,U1,3600.1012,-122.318733215,47.678752899,"(47.678752899, -122.318733215)",9,2016
1042750,2016329851,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,09/11/2016 04:22:00 PM,09/11/2016 03:39:00 PM,,130XX BLOCK OF LAKE CITY WY NE,L,L3,100.3002,-122.29283905,47.723796844,"(47.723796844, -122.29283905)",9,2016
1042800,2016346962,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,09/24/2016 02:45:00 PM,09/24/2016 02:45:00 PM,,5 AV N / MERCER ST,Q,Q3,7200.1015,-122.347572327,47.62456131,"(47.62456131, -122.347572327)",9,2016
1042875,2016346989,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,09/24/2016 05:16:00 PM,09/24/2016 01:30:00 PM,09/24/2016 03:05:00 PM,57XX BLOCK OF 6 AV S,O,O3,10900.2056,-122.326904297,47.551460266,"(47.551460266, -122.326904297)",9,2016
891563,2013901974,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,02/15/2013 04:57:00 PM,02/14/2013 09:00:00 PM,02/15/2013 03:30:00 PM,20XX BLOCK OF NW 59 ST,B,B1,4700.4000,-122.383476257,47.671638489,"(47.671638489, -122.383476257)",2,2013
1043137,2016348041,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,09/25/2016 12:16:00 PM,09/25/2016 10:00:00 AM,09/25/2016 12:00:00 PM,34XX BLOCK OF FREMONT AV N,B,B2,4900.2022,-122.34979248,47.650009155,"(47.650009155, -122.34979248)",9,2016
1043143,2016348016,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,09/25/2016 11:55:00 AM,09/25/2016 06:00:00 AM,09/25/2016 07:00:00 AM,3 AV S / S HORTON ST,O,O2,9300.3033,-122.329994202,47.574382782,"(47.574382782, -122.329994202)",9,2016
1043364,2016348016,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,09/25/2016 11:55:00 AM,09/25/2016 06:00:00 AM,09/25/2016 07:00:00 AM,3 AV S / S HORTON ST,O,O2,9300.3033,-122.329994202,47.574382782,"(47.574382782, -122.329994202)",9,2016
1043348,2016310777,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,08/27/2016 09:16:00 PM,08/27/2016 05:00:00 PM,08/27/2016 07:00:00 PM,2XX BLOCK OF YALE AV N,D,D3,7300.1024,-122.330421448,47.620243073,"(47.620243073, -122.330421448)",8,2016
1043515,2016330706,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,09/12/2016 10:19:00 AM,09/11/2016 10:45:00 AM,09/11/2016 11:45:00 AM,12XX BLOCK OF 3 AV,M,M3,8100.2034,-122.335647583,47.607406616,"(47.607406616, -122.335647583)",9,2016
891776,2013902091,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,02/14/2013 10:59:00 AM,02/13/2013 09:35:00 AM,02/14/2013 09:35:00 AM,19XX BLOCK OF 4 AV W,Q,Q2,6800.2005,-122.362304688,47.636856079,"(47.636856079, -122.362304688)",2,2013
1043546,2016293846,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,08/14/2016 03:25:00 PM,08/13/2016 02:30:00 PM,,7XX BLOCK OF 4 AV,K,K1,8100.2026,-122.33127594,47.604305267,"(47.604305267, -122.33127594)",8,2016
1043589,2016349404,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,09/26/2016 02:13:00 PM,09/21/2016 05:30:00 PM,09/21/2016 08:00:00 PM,6XX BLOCK OF S JACKSON ST,K,K3,9200.1011,-122.325706482,47.599193573,"(47.599193573, -122.325706482)",9,2016
1043607,2016349934,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,09/26/2016 09:16:00 PM,09/26/2016 09:16:00 PM,,8 AV / SENECA ST,E,E3,8200.2001,-122.329780579,47.609371185,"(47.609371185, -122.329780579)",9,2016
1043656,2016348327,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,09/25/2016 07:31:00 PM,09/22/2016 06:00:00 PM,09/24/2016 10:00:00 AM,5XX BLOCK OF BELMONT AV E,E,E1,7401.1006,-122.324035645,47.623718262,"(47.623718262, -122.324035645)",9,2016
1043679,2016349404,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,09/26/2016 02:13:00 PM,09/21/2016 05:30:00 PM,09/21/2016 08:00:00 PM,6XX BLOCK OF S JACKSON ST,K,K3,9200.1011,-122.325706482,47.599193573,"(47.599193573, -122.325706482)",9,2016
1043696,2016349934,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,09/26/2016 09:16:00 PM,09/26/2016 09:16:00 PM,,8 AV / SENECA ST,E,E3,8200.2001,-122.329780579,47.609371185,"(47.609371185, -122.329780579)",9,2016
1043737,2016349383,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,09/26/2016 01:52:00 PM,09/26/2016 10:45:00 AM,09/26/2016 12:00:00 PM,47XX BLOCK OF CALIFORNIA AV SW,W,W2,10500.4004,-122.386802673,47.560214996,"(47.560214996, -122.386802673)",9,2016
1043755,2016349513,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,09/26/2016 03:12:00 PM,09/25/2016 06:30:00 PM,09/25/2016 08:00:00 PM,NE 44 ST / 36 AV NE,U,U3,4100.5020,-122.289230347,47.66053772,"(47.66053772, -122.289230347)",9,2016
1043764,2016350053,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,09/27/2016 02:00:00 AM,09/26/2016 10:00:00 PM,09/26/2016 10:30:00 PM,130XX BLOCK OF LAKE CITY WY NE,L,L3,100.3002,-122.29283905,47.723796844,"(47.723796844, -122.29283905)",9,2016
1043793,2016349279,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,09/26/2016 12:04:00 PM,09/25/2016 11:30:00 AM,09/26/2016 08:15:00 AM,24XX BLOCK OF WESTMONT WY W,Q,Q1,5600.4021,-122.407012939,47.640792847,"(47.640792847, -122.407012939)",9,2016
1043809,2016350569,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,09/27/2016 11:32:00 AM,09/24/2016 11:59:00 PM,09/25/2016 11:00:00 AM,34XX BLOCK OF 14 AV W,Q,Q2,5900.2004,-122.374893188,47.651256561,"(47.651256561, -122.374893188)",9,2016
1043916,2016906376,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,09/20/2016 11:48:00 AM,09/13/2016 05:10:00 AM,09/20/2016 11:10:00 AM,73XX BLOCK OF 35 AV NE,U,U3,3900.1004,-122.29045105,47.68214035,"(47.68214035, -122.29045105)",9,2016
891888,201349895,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,02/12/2013 08:11:00 PM,02/12/2013 04:00:00 PM,02/12/2013 06:00:00 PM,DENVER AV S / S DAWSON ST,O,O2,9300.3167,-122.326950073,47.555622101,"(47.555622101, -122.326950073)",2,2013
1044131,2016349513,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,09/26/2016 03:12:00 PM,09/25/2016 06:30:00 PM,09/25/2016 08:00:00 PM,NE 44 ST / 36 AV NE,U,U3,4100.5020,-122.289230347,47.66053772,"(47.66053772, -122.289230347)",9,2016
891941,201349315,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,02/12/2013 11:57:00 AM,02/08/2013 07:00:00 PM,02/08/2013 11:00:00 PM,TERRY AV N / HARRISON ST,D,D3,7300.3011,-122.337158203,47.62203598,"(47.62203598, -122.337158203)",2,2013
891983,2013901924,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,02/12/2013 11:20:00 AM,02/11/2013 08:35:00 PM,02/11/2013 08:50:00 PM,E LYNN ST / FAIRVIEW AV E,D,D3,6600.2006,-122.329521179,47.639724731,"(47.639724731, -122.329521179)",2,2013
892003,201347208,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,02/10/2013 02:15:00 PM,01/27/2013 11:00:00 AM,02/10/2013 02:00:00 PM,6XX BLOCK OF N 34 ST,B,B2,4900.2023,-122.350524902,47.649707794,"(47.649707794, -122.350524902)",2,2013
1044456,2016293846,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,08/14/2016 03:25:00 PM,08/13/2016 02:30:00 PM,,7XX BLOCK OF 4 AV,K,K1,8100.2026,-122.33127594,47.604305267,"(47.604305267, -122.33127594)",8,2016
1044465,2016323437,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,09/06/2016 03:55:00 PM,09/06/2016 02:00:00 PM,09/06/2016 02:40:00 PM,3XX BLOCK OF 9 AV,G,G1,8500.3001,-122.323440552,47.604129791,"(47.604129791, -122.323440552)",9,2016
1044477,2015902201,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,04/03/2015 03:19:00 PM,04/02/2015 04:30:00 PM,04/02/2015 06:30:00 PM,3XX BLOCK OF HARRISON ST,Q,Q3,7100.2001,-122.350852966,47.622085571,"(47.622085571, -122.350852966)",4,2015
1044550,2016293846,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,08/14/2016 03:25:00 PM,08/13/2016 02:30:00 PM,,7XX BLOCK OF 4 AV,K,K1,8100.2026,-122.33127594,47.604305267,"(47.604305267, -122.33127594)",8,2016
1044595,2016323437,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,09/06/2016 03:55:00 PM,09/06/2016 02:00:00 PM,09/06/2016 02:40:00 PM,3XX BLOCK OF 9 AV,G,G1,8500.3001,-122.323440552,47.604129791,"(47.604129791, -122.323440552)",9,2016
1044663,2016334814,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,09/15/2016 11:28:00 AM,09/15/2016 09:10:00 AM,09/15/2016 10:10:00 AM,12XX BLOCK OF 6 AV,M,M3,8200.1023,-122.332321167,47.608802795,"(47.608802795, -122.332321167)",9,2016
892152,201348001,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,02/11/2013 09:18:00 AM,02/11/2013 06:50:00 AM,,2 AV ET S / S JACKSON ST,K,K2,9200.2034,-122.329681396,47.599197388,"(47.599197388, -122.329681396)",2,2013
1044706,2016906407,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,09/21/2016 10:55:00 PM,09/16/2016 09:00:00 AM,09/17/2016 10:00:00 PM,21XX BLOCK OF S JACKSON ST,G,G3,9000.1008,-122.30381012,47.599269867,"(47.599269867, -122.30381012)",9,2016
1044708,2016906412,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,09/22/2016 09:35:00 AM,09/21/2016 08:30:00 PM,09/22/2016 09:30:00 AM,85XX BLOCK OF MARY AV NW,J,J1,1600.3006,-122.375457764,47.691524506,"(47.691524506, -122.375457764)",9,2016
1044724,2016906385,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,09/20/2016 09:14:00 PM,09/20/2016 08:15:00 AM,09/20/2016 03:00:00 PM,30XX BLOCK OF S MOUNT BAKER BV,R,R2,9500.4015,-122.293609619,47.576290131,"(47.576290131, -122.293609619)",9,2016
892225,201346188,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,02/09/2013 05:06:00 PM,02/09/2013 01:45:00 PM,02/09/2013 05:06:00 PM,1XX BLOCK OF NW 39 ST,B,B2,4800.3046,-122.357421875,47.654151917,"(47.654151917, -122.357421875)",2,2013
1045319,2016323437,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,09/06/2016 03:55:00 PM,09/06/2016 02:00:00 PM,09/06/2016 02:40:00 PM,3XX BLOCK OF 9 AV,G,G1,8500.3001,-122.323440552,47.604129791,"(47.604129791, -122.323440552)",9,2016
1045566,2016351910,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,09/28/2016 10:28:00 AM,09/27/2016 11:00:00 PM,09/28/2016 08:00:00 AM,15XX BLOCK OF NE 91 ST,L,L2,2000.3005,-122.310806274,47.694877625,"(47.694877625, -122.310806274)",9,2016
892403,2013901655,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,02/10/2013 02:27:00 PM,02/09/2013 11:00:00 AM,02/09/2013 11:00:00 AM,47XX BLOCK OF 30 AV NE,U,U3,4301.1010,-122.29561615,47.663917542,"(47.663917542, -122.29561615)",2,2013
1045590,2016351950,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,09/28/2016 10:48:00 AM,09/22/2016 08:31:00 AM,,24XX BLOCK OF 4 AV,D,D1,7200.2017,-122.345703125,47.616413116,"(47.616413116, -122.345703125)",9,2016
